process_description,QTCR_CODE,trace_id,activity_name,comment
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,0e492f01-52bf-43db-a0e1-cd856717c7e3,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,0e492f01-52bf-43db-a0e1-cd856717c7e3,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,0e492f01-52bf-43db-a0e1-cd856717c7e3,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,0e492f01-52bf-43db-a0e1-cd856717c7e3,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,0e492f01-52bf-43db-a0e1-cd856717c7e3,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,60a7caed-25df-46ce-bedb-32625522641a,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,60a7caed-25df-46ce-bedb-32625522641a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,60a7caed-25df-46ce-bedb-32625522641a,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,60a7caed-25df-46ce-bedb-32625522641a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,60a7caed-25df-46ce-bedb-32625522641a,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,60a7caed-25df-46ce-bedb-32625522641a,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,60a7caed-25df-46ce-bedb-32625522641a,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,60a7caed-25df-46ce-bedb-32625522641a,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,60a7caed-25df-46ce-bedb-32625522641a,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,60a7caed-25df-46ce-bedb-32625522641a,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,44c1100c-86d1-4d27-a968-b1dc5a94bb67,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,44c1100c-86d1-4d27-a968-b1dc5a94bb67,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,44c1100c-86d1-4d27-a968-b1dc5a94bb67,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,44c1100c-86d1-4d27-a968-b1dc5a94bb67,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,44c1100c-86d1-4d27-a968-b1dc5a94bb67,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,1ed770da-4baa-4f06-a945-a9b06474ce3c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,1ed770da-4baa-4f06-a945-a9b06474ce3c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,1ed770da-4baa-4f06-a945-a9b06474ce3c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,1ed770da-4baa-4f06-a945-a9b06474ce3c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,1ed770da-4baa-4f06-a945-a9b06474ce3c,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,1ed770da-4baa-4f06-a945-a9b06474ce3c,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,450836f8-7450-4119-a24c-6d9e1f20cc55,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,450836f8-7450-4119-a24c-6d9e1f20cc55,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,450836f8-7450-4119-a24c-6d9e1f20cc55,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,450836f8-7450-4119-a24c-6d9e1f20cc55,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,450836f8-7450-4119-a24c-6d9e1f20cc55,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,450836f8-7450-4119-a24c-6d9e1f20cc55,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8a5a4a61-0385-45be-9edc-5cff2ec41ab3,send invoice,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,c08e2ea7-b76f-47b5-94a3-3b683df71a56,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,c08e2ea7-b76f-47b5-94a3-3b683df71a56,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c08e2ea7-b76f-47b5-94a3-3b683df71a56,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c08e2ea7-b76f-47b5-94a3-3b683df71a56,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,325b3aee-a444-477b-8999-e0e05bd397b8,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,325b3aee-a444-477b-8999-e0e05bd397b8,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,325b3aee-a444-477b-8999-e0e05bd397b8,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,325b3aee-a444-477b-8999-e0e05bd397b8,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8dc88734-e3fb-4774-bc71-1783dac4c6ff,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8dc88734-e3fb-4774-bc71-1783dac4c6ff,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,af1c4d20-8232-4141-9cc7-9a76eb3a8af2,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,af1c4d20-8232-4141-9cc7-9a76eb3a8af2,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,af1c4d20-8232-4141-9cc7-9a76eb3a8af2,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,af1c4d20-8232-4141-9cc7-9a76eb3a8af2,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,36183d0f-5ca3-4cee-bc70-0bcd030fc903,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,36183d0f-5ca3-4cee-bc70-0bcd030fc903,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,48b2d71e-d46b-498c-949d-88ff6fc591fd,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,48b2d71e-d46b-498c-949d-88ff6fc591fd,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c1800b53-cfde-4036-9501-883481df822a,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c1800b53-cfde-4036-9501-883481df822a,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,11d500b9-127f-4eb3-973c-85fef5695f74,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,11d500b9-127f-4eb3-973c-85fef5695f74,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8e479ebe-c30c-45c7-b72f-9feb8d550452,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8e479ebe-c30c-45c7-b72f-9feb8d550452,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e852f7a2-a138-439d-82c0-a132d653ffe5,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e852f7a2-a138-439d-82c0-a132d653ffe5,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e7ebafb5-53d7-4023-96d7-07282a4f3a65,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e7ebafb5-53d7-4023-96d7-07282a4f3a65,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e7ebafb5-53d7-4023-96d7-07282a4f3a65,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e7ebafb5-53d7-4023-96d7-07282a4f3a65,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,0a4f734b-40d8-4668-aeb6-4432bd47ca23,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,0a4f734b-40d8-4668-aeb6-4432bd47ca23,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,d32fbd6d-19b5-4a77-917c-983ed3d1524f,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,d32fbd6d-19b5-4a77-917c-983ed3d1524f,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,d32fbd6d-19b5-4a77-917c-983ed3d1524f,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,d32fbd6d-19b5-4a77-917c-983ed3d1524f,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,f3b46903-5bca-4429-8121-44ffbd224eb8,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,f3b46903-5bca-4429-8121-44ffbd224eb8,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,f3b46903-5bca-4429-8121-44ffbd224eb8,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,f3b46903-5bca-4429-8121-44ffbd224eb8,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,79a0aa14-6af2-447a-9b09-25370b2d0259,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,79a0aa14-6af2-447a-9b09-25370b2d0259,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,79a0aa14-6af2-447a-9b09-25370b2d0259,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,79a0aa14-6af2-447a-9b09-25370b2d0259,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,39eabbfe-5fa1-4fb1-96d1-1bdf1500327a,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,39eabbfe-5fa1-4fb1-96d1-1bdf1500327a,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,8b57aa19-ec08-4bd0-b997-05f3821a9bb6,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,8b57aa19-ec08-4bd0-b997-05f3821a9bb6,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8b57aa19-ec08-4bd0-b997-05f3821a9bb6,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8b57aa19-ec08-4bd0-b997-05f3821a9bb6,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,19e97638-af7f-498c-a55e-ed558427b940,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,19e97638-af7f-498c-a55e-ed558427b940,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,19e97638-af7f-498c-a55e-ed558427b940,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,19e97638-af7f-498c-a55e-ed558427b940,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,be61f83d-2ffc-4e0f-badd-d8d93155c18a,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,be61f83d-2ffc-4e0f-badd-d8d93155c18a,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,be61f83d-2ffc-4e0f-badd-d8d93155c18a,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,be61f83d-2ffc-4e0f-badd-d8d93155c18a,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,300f84de-21ef-4916-98b5-bff583b9f855,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,300f84de-21ef-4916-98b5-bff583b9f855,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,300f84de-21ef-4916-98b5-bff583b9f855,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,300f84de-21ef-4916-98b5-bff583b9f855,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,10db019e-7c9d-49e6-a3b5-32cdb961b93f,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,10db019e-7c9d-49e6-a3b5-32cdb961b93f,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,a168271a-7ecf-4d04-9f1a-82097896e26e,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,a168271a-7ecf-4d04-9f1a-82097896e26e,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,a168271a-7ecf-4d04-9f1a-82097896e26e,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,a168271a-7ecf-4d04-9f1a-82097896e26e,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,912b6c27-028b-4837-bea3-9b124bd60cfb,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,912b6c27-028b-4837-bea3-9b124bd60cfb,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,7852e702-e6fc-4476-8e4f-9145a65d8472,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,7852e702-e6fc-4476-8e4f-9145a65d8472,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,7852e702-e6fc-4476-8e4f-9145a65d8472,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,7852e702-e6fc-4476-8e4f-9145a65d8472,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,76456ab4-d909-4e9f-8908-81da35eadccf,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,76456ab4-d909-4e9f-8908-81da35eadccf,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,76456ab4-d909-4e9f-8908-81da35eadccf,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,76456ab4-d909-4e9f-8908-81da35eadccf,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,3fd4d871-c67e-4407-a165-f1d59ea8d96a,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,3fd4d871-c67e-4407-a165-f1d59ea8d96a,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,ffba7d46-6430-4bfd-bf49-8d338ac5caae,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,ffba7d46-6430-4bfd-bf49-8d338ac5caae,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,ffba7d46-6430-4bfd-bf49-8d338ac5caae,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,ffba7d46-6430-4bfd-bf49-8d338ac5caae,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,a1e31e44-e4a6-47d2-94e4-f7bdb6219efb,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,a1e31e44-e4a6-47d2-94e4-f7bdb6219efb,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,4c59131d-50d4-4be5-8d8c-eda3e35a00bd,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,4c59131d-50d4-4be5-8d8c-eda3e35a00bd,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,4c59131d-50d4-4be5-8d8c-eda3e35a00bd,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,4c59131d-50d4-4be5-8d8c-eda3e35a00bd,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,65764d34-dbbc-4c3f-ab93-1eac827a6a0b,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,65764d34-dbbc-4c3f-ab93-1eac827a6a0b,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,65764d34-dbbc-4c3f-ab93-1eac827a6a0b,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,65764d34-dbbc-4c3f-ab93-1eac827a6a0b,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,108f11ca-6470-427d-acbd-2c06cee64e53,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,108f11ca-6470-427d-acbd-2c06cee64e53,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,108f11ca-6470-427d-acbd-2c06cee64e53,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,108f11ca-6470-427d-acbd-2c06cee64e53,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,3e6b2e85-5b85-446f-8fdf-b2769b901a1f,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,3e6b2e85-5b85-446f-8fdf-b2769b901a1f,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e866bdcb-7b01-43a0-a595-4ddc8669582f,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e866bdcb-7b01-43a0-a595-4ddc8669582f,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e866bdcb-7b01-43a0-a595-4ddc8669582f,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e866bdcb-7b01-43a0-a595-4ddc8669582f,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5d8fcd2c-1b49-4921-9b8d-6e4feec5d807,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5d8fcd2c-1b49-4921-9b8d-6e4feec5d807,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,958aff1a-96de-4a96-81a3-bba97d5a2883,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,958aff1a-96de-4a96-81a3-bba97d5a2883,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,958aff1a-96de-4a96-81a3-bba97d5a2883,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,958aff1a-96de-4a96-81a3-bba97d5a2883,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,5a08cf8f-1c06-47d8-ba69-7d54962323ae,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,5a08cf8f-1c06-47d8-ba69-7d54962323ae,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5a08cf8f-1c06-47d8-ba69-7d54962323ae,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5a08cf8f-1c06-47d8-ba69-7d54962323ae,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5e78b41d-cf89-446c-baf2-f42aa09d8370,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,5e78b41d-cf89-446c-baf2-f42aa09d8370,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,718b5644-dc1c-496f-9fca-ad56ddec2feb,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,718b5644-dc1c-496f-9fca-ad56ddec2feb,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,ebb623ba-f12f-4ab3-b099-f38dae2d211b,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,ebb623ba-f12f-4ab3-b099-f38dae2d211b,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,41f503c0-1816-4fbb-86de-a120d31ba961,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,41f503c0-1816-4fbb-86de-a120d31ba961,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,41f503c0-1816-4fbb-86de-a120d31ba961,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,41f503c0-1816-4fbb-86de-a120d31ba961,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e7721043-27ad-46d5-a032-b013915a842d,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,e7721043-27ad-46d5-a032-b013915a842d,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e7721043-27ad-46d5-a032-b013915a842d,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,e7721043-27ad-46d5-a032-b013915a842d,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,fc3f3e8e-9026-4988-8f7e-7cd55ca7bd02,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,fc3f3e8e-9026-4988-8f7e-7cd55ca7bd02,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,fc3f3e8e-9026-4988-8f7e-7cd55ca7bd02,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,fc3f3e8e-9026-4988-8f7e-7cd55ca7bd02,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c5802c51-14d5-4392-be90-be1acfcfb8d9,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,c5802c51-14d5-4392-be90-be1acfcfb8d9,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,8f307a06-3bbc-4fd2-b496-983b4277e735,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,8f307a06-3bbc-4fd2-b496-983b4277e735,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8f307a06-3bbc-4fd2-b496-983b4277e735,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,8f307a06-3bbc-4fd2-b496-983b4277e735,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,9a439117-f356-42ab-b0a5-0b0fc1913966,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,9a439117-f356-42ab-b0a5-0b0fc1913966,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,80fbc256-3562-4841-a293-9d9d0fdc9b5a,"send ""approval in progress"" email",To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC16,80fbc256-3562-4841-a293-9d9d0fdc9b5a,"send ""approval in progress"" email",From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,80fbc256-3562-4841-a293-9d9d0fdc9b5a,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,80fbc256-3562-4841-a293-9d9d0fdc9b5a,advice employee to re-submit the expense report,From violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,48e2b7dc-6dc3-455f-9334-ba3f2890a191,advice employee to re-submit the expense report,To violated
Steps_to_follow_after_receiving_Expense_Report,QTRC17,48e2b7dc-6dc3-455f-9334-ba3f2890a191,advice employee to re-submit the expense report,From violated
Meeting_Related_Activities,QTRC15,26eda3bb-1fd0-4942-afe2-011c84adadb8,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,26eda3bb-1fd0-4942-afe2-011c84adadb8,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,e13ecb85-7554-404d-baf3-8dbae473dd09,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,e13ecb85-7554-404d-baf3-8dbae473dd09,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,c5d78f7f-5790-4f22-89d5-df19a55681d7,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,c5d78f7f-5790-4f22-89d5-df19a55681d7,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,b1643ac8-fc72-4338-8eb3-3e78b1381e33,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,b1643ac8-fc72-4338-8eb3-3e78b1381e33,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,6c170916-13f7-47ec-8b1c-fadff49a8745,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,6c170916-13f7-47ec-8b1c-fadff49a8745,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,41ef0349-cdfc-40d5-ade4-fe9fd77855f0,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,41ef0349-cdfc-40d5-ade4-fe9fd77855f0,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,74c544ed-31f3-4a89-9155-eb0c441bf443,advise to read related documents,To violated
